"obs_site","ant","tag_id","run","rtype_name","filename","rel_site","rel_rkm","subbasin","subbasin_name","rel_date","etype","date","length","count","transported","year","mindate","maxdate"
"LYFE",NA,"3DD.007742CE01","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE03","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE03","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-04 01:07:22,NA,2,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE06","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE08","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE08","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-30 11:41:48,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE08","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-06 12:56:43,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE11","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE11","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-08 02:59:45,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE16","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE1D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"ORB","PASS-THROUGH [DOWNSTREAM] 3","3DD.007742CE1D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-26 10:54:37,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE1D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-26 11:13:49,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007742CE1D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-04 04:24:42,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE24","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE24","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-28 03:02:00,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE24","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-01 17:09:33,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE32","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE32","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-17 03:46:37,NA,1,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.007742CE32","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-14 21:52:30,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE35","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE35","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-02 23:04:50,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE3C","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE43","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE44","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","Upstream Array","3DD.007742CE44","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-05 15:18:32,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE47","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE4B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","UPSTREAM ARRAY","3DD.007742CE4B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-23 00:33:37,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE4D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE4E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE52","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE5B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE5E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE5E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-05 15:03:06,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE5E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-08 16:33:18,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE5F","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE61","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE6B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE73","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","UPSTREAM ARRAY","3DD.007742CE73","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-17 04:07:03,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE75","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE79","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE7E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE7E","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-29 01:57:24,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE84","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE89","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE89","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-09 08:17:00,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE89","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-11 14:43:04,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE8A","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE8D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CE91","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CE91","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-30 05:11:34,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CE91","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-04 12:51:26,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007742CE91","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-15 09:31:23,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEA0","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEA4","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEA8","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CEA8","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-16 11:39:50,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEAA","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","UPSTREAM ARRAY","3DD.007742CEAA","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-18 04:38:21,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CEAA","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-01 13:35:41,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEB9","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEBE","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEBF","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEC1","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEC5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CECC","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CED5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CED9","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEDD","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CEDD","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-18 12:25:12,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEDF","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEF2","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","Upstream Array","3DD.007742CEF2","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-25 09:19:41,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEF4","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CEF4","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-05 08:39:40,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEF5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CEF5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-04 05:22:05,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CEF5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-06 16:11:19,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007742CEF5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-14 17:14:16,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEFA","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CEFA","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-29 11:02:15,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CEFE","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF07","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF13","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CF13","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-14 04:11:05,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF15","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF18","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","UPSTREAM ARRAY","3DD.007742CF18","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-17 04:08:11,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF1B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","UPSTREAM ARRAY","3DD.007742CF1B","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-02 06:24:10,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF1D","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF1F","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CF1F","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-09 06:46:14,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF21","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF2C","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF30","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF33","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF34","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF48","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CF48","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-12 12:21:44,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CF48","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-15 08:03:48,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007742CF48","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-22 07:05:59,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF49","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF59","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF68","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CF68","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-05 06:31:39,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CF68","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-08 15:56:29,NA,1,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.007742CF68","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-16 02:41:35,NA,1,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.007742CF68","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Recovery",2015-10-21 00:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF74","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF77","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BBT","DOWNSTREAM ARRAY","3DD.007742CF77","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-04-22 04:54:11,NA,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.007742CF77","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-10 15:18:07,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CF8A","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CFB3","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CFB5","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CFC9","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CFD3","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007742CFD3","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Observation",2015-05-06 07:17:41,NA,1,FALSE,NA,NA,NA
"LYFE",NA,"3DD.007742CFDC","Summer","Hatchery Reared","JDB15062.END","TOUCHR","509.035.085",17070102,"Walla Walla",2015-04-15,"Mark",2015-03-03 07:00:00,NA,1,FALSE,NA,NA,NA
