"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D421D26","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 07:50:27,"H",111,FALSE,-2.46094907407407,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D421DCA","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:30:39,"H",98,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D421DCA","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:30:41,"H",98,FALSE,6.3397337962963,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D421DCA","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 05:39:58,"H",98,FALSE,5.78703703703704e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D421DCA","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 05:40:03,"H",98,FALSE,0.170694444444444,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D421EA3","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 09:47:26,"H",101,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D421EA3","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 09:47:27,"H",101,FALSE,-8.11197916666667,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D421ED0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 07:06:17,"H",95,FALSE,3.47222222222222e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D421ED0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 07:06:20,"H",95,FALSE,7.59887731481481,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:28:49,"H",100,FALSE,0.550069444444444,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 10:40:59,"H",100,FALSE,0.00548611111111111,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 10:48:53,"H",100,FALSE,2.7190162037037,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 05:41:54,"H",100,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 05:41:55,"H",100,FALSE,1.88041666666667,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-06 02:51:10,"H",100,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-06 02:51:11,"H",100,FALSE,2.76233796296296,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-08 21:09:20,"H",100,FALSE,0.00231481481481481,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D422115","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-08 21:12:40,"H",100,FALSE,-19.7691898148148,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D42219C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 02:47:40,"H",109,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D42219C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 02:47:41,"H",109,FALSE,168.383553240741,"sockeye"
"ESANIS",NA,"3D9.1C2D42219C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Recovery",2010-11-04 12:00:00,"H",109,FALSE,-170.36287037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4221B6","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 03:17:43,"H",119,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4221B6","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 03:17:45,"H",119,FALSE,5.91678240740741,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D422212","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 01:18:06,"H",87,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D422212","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 01:18:08,"H",87,FALSE,2.8337962962963,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D422212","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 00:21:12,"H",87,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D422212","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 00:21:13,"H",87,FALSE,-4.0591087962963,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 00:05:52,"H",118,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 00:05:53,"H",118,FALSE,2.42800925925926,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 10:22:17,"H",118,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 10:22:19,"H",118,FALSE,6.47287037037037,"sockeye"
"B2J","SBYC SEPARATOR GATE","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:45:30,"H",118,FALSE,6.94444444444444e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:45:36,"H",118,FALSE,1.94096064814815,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 20:20:35,"H",118,FALSE,2.31481481481481e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D42221F","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 20:20:37,"H",118,FALSE,-1.29921296296296,"sockeye"
"MCJ","SBYC B-RACEWAY RIVER GATE","3D9.1C2D422241","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 13:20:35,"H",137,FALSE,0.000659722222222222,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D422241","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 13:21:32,"H",137,FALSE,-11.5734375,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D422329","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 23:36:05,"H",106,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D422329","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 23:36:06,"H",106,FALSE,1.88006944444444,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D422424","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:43:39,"H",99,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D422424","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:43:41,"H",99,FALSE,5.20584490740741,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D422424","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 01:42:12,"H",99,FALSE,0.000462962962962963,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D422424","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 01:42:52,"H",99,FALSE,-8.18565972222222,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D422463","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:15:46,"H",113,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D422463","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:15:48,"H",113,FALSE,4.27128472222222,"sockeye"
"GOJ","A-SEPARATOR GATE","3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 08:15:52,"H",106,FALSE,0.937349537037037,"sockeye"
"GOJ","SAMPLE ROOM","3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 06:45:39,"H",106,TRUE,3.72895833333333,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 00:15:23,"H",106,FALSE,2.31481481481481e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 00:15:25,"H",106,FALSE,516.489293981482,"sockeye"
"ESANIS",NA,"3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2011-10-27 12:00:00,"H",106,FALSE,1820.95833333333,"sockeye"
"ESANIS",NA,"3D9.1C2D44FE26","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2016-10-21 11:00:00,"H",106,FALSE,-2338.16650462963,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D44FE55","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 07:00:14,"H",100,FALSE,-7.23606481481481,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D44FE72","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 01:20:46,"H",152,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D44FE72","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 01:20:48,"H",152,FALSE,10.0540972222222,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D44FE72","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 02:38:42,"H",152,FALSE,2.76621527777778,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 21:06:17,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 21:06:19,"H",84,FALSE,1.49530092592593,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 08:59:39,"H",84,FALSE,0.0769328703703704,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 10:50:26,"H",84,FALSE,6.70929398148148,"sockeye"
"B2J","SBYC SEPARATOR GATE","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-11 03:53:29,"H",84,FALSE,6.94444444444444e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D44FE9A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-11 03:53:35,"H",84,FALSE,-16.3124189814815,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FEC1","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:44:03,"H",94,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FEC1","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:44:04,"H",94,FALSE,-5.9587962962963,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:07:53,"H",102,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:07:55,"H",102,FALSE,1.14752314814815,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 05:45:11,"H",102,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 05:45:12,"H",102,FALSE,9.91015046296296,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 03:35:49,"H",102,FALSE,3.47222222222222e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 03:35:52,"H",102,FALSE,756.300856481481,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-06-25 10:56:41,"H",102,FALSE,0.00246527777777778,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D44FF00","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-06-25 11:00:14,"H",102,FALSE,-762.954884259259,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D44FF03","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 12:14:17,"H",119,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D44FF03","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 12:14:18,"H",119,FALSE,7.09765046296296,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D44FF0B","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 14:35:00,"H",122,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D44FF0B","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 14:35:04,"H",122,FALSE,-12.5049421296296,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D44FF0D","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 02:28:16,"H",131,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D44FF0D","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 02:28:18,"H",131,FALSE,6.51081018518519,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D44FF7F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 22:47:56,"H",109,FALSE,0.000127314814814815,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D44FF7F","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 22:48:07,"H",109,FALSE,3.28193287037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D44FFEF","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 05:34:16,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D44FFEF","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 05:34:18,"H",95,FALSE,3.84415509259259,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D44FFEF","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 01:55:48,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D44FFEF","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 01:55:50,"H",95,FALSE,-10.0462847222222,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D44FFF7","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 01:23:03,"H",119,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D44FFF7","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 01:23:04,"H",119,FALSE,-0.0829050925925926,"sockeye"
"GOJ","FULL FLOW BYPASS","3D9.1C2D450002","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 23:23:49,"H",76,FALSE,1.78454861111111,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D450002","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:13:46,"H",76,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D450002","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:13:49,"H",76,FALSE,9.48802083333333,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D450002","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 05:58:24,"H",76,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D450002","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 05:58:25,"H",76,FALSE,-7.3981712962963,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D450007","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 20:25:03,"H",128,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D450007","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 20:25:04,"H",128,FALSE,3.03193287037037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D450008","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 21:32:56,"H",84,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D450008","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 21:32:59,"H",84,FALSE,-9.92627314814815,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D450012","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:23:44,"H",115,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D450012","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:23:46,"H",115,FALSE,11.5276388888889,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D45007E","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 12:03:40,"H",87,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D45007E","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 12:03:43,"H",87,FALSE,-3.61885416666667,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D45009C","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:12:35,"H",79,FALSE,0.0293171296296296,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D45009C","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:54:48,"H",79,FALSE,-4.068125,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4500A2","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 21:27:49,"H",102,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4500A2","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 21:27:50,"H",102,FALSE,1.95846064814815,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D4500B4","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 20:28:01,"H",125,FALSE,-3.93585648148148,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4500E6","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:00:51,"H",106,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4500E6","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:00:52,"H",106,FALSE,-2.05510416666667,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4500E8","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 20:42:04,"H",105,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4500E8","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 20:42:06,"H",105,FALSE,2.21946759259259,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4500F5","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 01:58:50,"H",116,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4500F5","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 01:58:52,"H",116,FALSE,-2.03258101851852,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D45010A","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:13:59,"H",105,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D45010A","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:14:00,"H",105,FALSE,4.62809027777778,"sockeye"
"MCJ","SBYC A-RACEWAY RIVER GATE","3D9.1C2D450140","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 16:22:53,"H",107,FALSE,0.000289351851851852,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D450140","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 16:23:18,"H",107,FALSE,-5.60121527777778,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D450155","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 01:57:44,"H",105,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D450155","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 01:57:46,"H",105,FALSE,83.4182175925926,"sockeye"
"CRESIS",NA,"3D9.1C2D450155","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-08-10 12:00:00,"H",105,FALSE,-79.417025462963,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D45017A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 02:00:09,"H",96,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D45017A","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 02:00:11,"H",96,FALSE,6.62141203703704,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D450184","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 16:56:29,"H",93,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D450184","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 16:56:30,"H",93,FALSE,2.84268518518519,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D4501B4","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 13:09:58,"H",113,FALSE,-9.54513888888889,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4501DF","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 00:05:04,"H",85,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4501DF","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 00:05:06,"H",85,FALSE,1.21417824074074,"sockeye"
