"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","3D9.1C2D825B67","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-07 02:44:45","H",99,FALSE,"sockeye"
"GOJ","3D9.1C2D825B67","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 02:14:17","H",99,FALSE,"sockeye"
"GOJ","3D9.1C2D825B67","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 02:14:18","H",99,FALSE,"sockeye"
"GOJ","3D9.1C2D8289DE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-19 20:59:18","H",91,FALSE,"sockeye"
"GOJ","3D9.1C2D8289DE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-19 20:59:21","H",91,FALSE,"sockeye"
"LMJ","3D9.1C2D8289DE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-20 23:51:18","H",91,FALSE,"sockeye"
"LMJ","3D9.1C2D8289DE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-20 23:52:41","H",91,FALSE,"sockeye"
"ICHFFB","3D9.1C2D829DBE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-10 00:30:21","H",90,FALSE,"sockeye"
"ICHFFB","3D9.1C2D829DBE","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-10 00:30:23","H",90,FALSE,"sockeye"
"GOJ","3D9.1C2D82A0AD","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-07 21:06:59","H",85,FALSE,"sockeye"
"GOJ","3D9.1C2D82A0AD","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-07 21:07:00","H",85,FALSE,"sockeye"
"MCJ","3D9.1C2D82A0AD","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 19:53:34","H",85,FALSE,"sockeye"
"MCJ","3D9.1C2D82A0AD","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 19:53:37","H",85,FALSE,"sockeye"
"GRJ","3D9.1C2D84627F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-10 20:13:22","H",92,FALSE,"sockeye"
"GRJ","3D9.1C2D84627F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-10 20:13:24","H",92,FALSE,"sockeye"
"MCJ","3D9.1C2D84627F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-17 15:33:24","H",92,FALSE,"sockeye"
"MCJ","3D9.1C2D84627F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-17 15:33:27","H",92,FALSE,"sockeye"
"GRJ","3D9.1C2D846D0A","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 20:07:28","H",101,FALSE,"sockeye"
"GRJ","3D9.1C2D846D0A","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 20:07:30","H",101,FALSE,"sockeye"
"GRJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-16 20:05:33","H",86,FALSE,"sockeye"
"GRJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-16 20:05:35","H",86,FALSE,"sockeye"
"GOJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-18 21:20:08","H",86,FALSE,"sockeye"
"GOJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-18 21:20:09","H",86,FALSE,"sockeye"
"ICHFFB","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-21 18:12:00","H",86,FALSE,"sockeye"
"ICHFFB","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-21 18:12:04","H",86,FALSE,"sockeye"
"MCJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-23 19:51:13","H",86,FALSE,"sockeye"
"MCJ","3D9.1C2D85330E","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-23 19:51:16","H",86,FALSE,"sockeye"
"RLCTRP","3D9.1C2D85399F","Summer","REDFL","Upper Salmon","2011-07-12","Recapture","2012-04-23 08:13:00","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D85399F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-03 19:42:51","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D85399F","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-03 19:42:52","H",97,FALSE,"sockeye"
"RLCTRP","3D9.1C2D85417D","Summer","REDFL","Upper Salmon","2011-07-12","Recapture","2012-05-01 08:15:00","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D85417D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-08 20:28:09","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D85417D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-08 20:28:10","H",97,FALSE,"sockeye"
"LMJ","3D9.1C2D85417D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 22:49:44","H",97,FALSE,"sockeye"
"LMJ","3D9.1C2D85417D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 22:49:45","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D85B812","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 20:15:54","H",106,FALSE,"sockeye"
"GRJ","3D9.1C2D85B812","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 20:15:56","H",106,FALSE,"sockeye"
"MCJ","3D9.1C2D85B812","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-15 15:21:48","H",106,FALSE,"sockeye"
"MCJ","3D9.1C2D85B812","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-15 15:21:51","H",106,FALSE,"sockeye"
"RLCTRP","3D9.1C2D867421","Summer","REDFL","Upper Salmon","2011-07-12","Recapture","2012-05-12 08:38:00","H",96,FALSE,"sockeye"
"GOJ","3D9.1C2D867421","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-22 02:47:31","H",96,FALSE,"sockeye"
"GOJ","3D9.1C2D867421","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-22 03:47:26","H",96,FALSE,"sockeye"
"RLCTRP","3D9.1C2D8696C9","Summer","REDFL","Upper Salmon","2011-07-12","Recapture","2012-04-22 08:09:00","H",106,FALSE,"sockeye"
"LMJ","3D9.1C2D8696C9","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-04-29 02:21:10","H",106,FALSE,"sockeye"
"LMJ","3D9.1C2D8696C9","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-04-29 02:21:12","H",106,FALSE,"sockeye"
"LMJ","3D9.1C2D87B461","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-06-06 02:51:09","H",98,FALSE,"sockeye"
"LMJ","3D9.1C2D87B461","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-06-06 02:51:59","H",98,FALSE,"sockeye"
"GOJ","3D9.1C2D87BF2B","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-07 22:11:48","H",89,FALSE,"sockeye"
"GOJ","3D9.1C2D87BF2B","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-07 22:11:49","H",89,FALSE,"sockeye"
"LMJ","3D9.1C2D87BF2B","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 03:59:45","H",89,FALSE,"sockeye"
"LMJ","3D9.1C2D87BF2B","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-09 04:07:14","H",89,FALSE,"sockeye"
"ESANIS","3D9.1C2D87BF2B","Summer","REDFL","Upper Salmon","2011-07-12","Recovery","2012-10-03 12:00:00","H",89,FALSE,"sockeye"
"LMJ","3D9.1C2D87D317","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-06-06 20:46:07","H",101,FALSE,"sockeye"
"LMJ","3D9.1C2D87D317","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-06-06 21:48:57","H",101,FALSE,"sockeye"
"GRJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-06 20:56:26","H",82,FALSE,"sockeye"
"GRJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-06 20:56:28","H",82,FALSE,"sockeye"
"MCJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-15 11:58:11","H",82,FALSE,"sockeye"
"MCJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-15 11:58:14","H",82,FALSE,"sockeye"
"JDJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-18 00:12:56","H",82,FALSE,"sockeye"
"JDJ","3D9.1C2D87E80D","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-18 00:12:57","H",82,FALSE,"sockeye"
"RLCTRP","3D9.1C2D87FCC9","Summer","REDFL","Upper Salmon","2011-07-12","Recapture","2012-04-23 08:13:00","H",112,FALSE,"sockeye"
"GOJ","3D9.1C2D87FCC9","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-01 07:36:30","H",112,FALSE,"sockeye"
"GOJ","3D9.1C2D87FCC9","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-01 07:36:31","H",112,FALSE,"sockeye"
"GOJ","3D9.1C2D8804A5","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 01:34:59","H",88,FALSE,"sockeye"
"GOJ","3D9.1C2D8804A5","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-11 01:35:00","H",88,FALSE,"sockeye"
"GOJ","3D9.1C2D88FF66","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-04 08:35:00","H",83,FALSE,"sockeye"
"GOJ","3D9.1C2D88FF66","Summer","REDFL","Upper Salmon","2011-07-12","Observation","2012-05-04 08:35:03","H",83,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D372","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 00:41:10","H",177,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D372","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 09:26:48","H",177,FALSE,"sockeye"
"MCJ","3D9.1C2DD9D372","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-02 20:37:21","H",177,FALSE,"sockeye"
"MCJ","3D9.1C2DD9D372","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-02 20:37:25","H",177,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D376","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:22:37","H",NA,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D376","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:25:30","H",NA,FALSE,"sockeye"
"GOJ","3D9.1C2DD9D44B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 12:28:02","H",153,TRUE,"sockeye"
"GOJ","3D9.1C2DD9D44B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 12:28:03","H",153,TRUE,"sockeye"
"GRJ","3D9.1C2DD9D46E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:11:09","H",153,FALSE,"sockeye"
"GRJ","3D9.1C2DD9D46E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:11:11","H",153,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D46E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 23:45:20","H",153,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D46E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 00:27:07","H",153,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D514","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-28 04:23:34","H",150,FALSE,"sockeye"
"LMJ","3D9.1C2DD9D514","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-28 15:00:02","H",150,FALSE,"sockeye"
"GOJ","3D9.1C2DD9DF99","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 00:11:21","H",157,FALSE,"sockeye"
"GOJ","3D9.1C2DD9DF99","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 00:11:24","H",157,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E02E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:54:48","H",162,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E02E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:54:49","H",162,FALSE,"sockeye"
"BCC","3D9.1C2DD9E02E","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-29 18:30:11","H",162,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E065","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 21:15:49","H",157,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E065","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 21:15:50","H",157,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E081","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 01:00:22","H",154,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E081","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 01:00:24","H",154,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E0D7","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 22:42:02","H",157,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E0D7","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 22:42:13","H",157,TRUE,"sockeye"
"GOJ","3D9.1C2DD9E0DC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-27 01:38:00","H",150,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E0DC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-27 15:07:20","H",150,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E0DC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-27 15:07:21","H",150,FALSE,"sockeye"
"MCJ","3D9.1C2DD9E0FC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 15:07:34","H",180,FALSE,"sockeye"
"MCJ","3D9.1C2DD9E0FC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 15:07:35","H",180,FALSE,"sockeye"
"BCC","3D9.1C2DD9E0FC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-29 21:02:52","H",180,FALSE,"sockeye"
"ESANIS","3D9.1C2DD9E0FC","Summer","REDFLC","Upper Salmon","2012-05-10","Recovery","2012-10-01 12:00:00","H",180,FALSE,"sockeye"
"JDJ","3D9.1C2DD9E10D","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 17:54:19","H",155,FALSE,"sockeye"
"JDJ","3D9.1C2DD9E10D","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 17:54:22","H",155,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E12B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 22:51:49","H",167,FALSE,"sockeye"
"GRJ","3D9.1C2DD9E12B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 22:51:50","H",167,FALSE,"sockeye"
"CRESIS","3D9.1C2DD9E12B","Summer","REDFLC","Upper Salmon","2012-05-10","Recovery","2012-08-03 12:00:00","H",167,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E14C","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 22:31:02","H",166,FALSE,"sockeye"
"GOJ","3D9.1C2DD9E14C","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 22:31:03","H",166,FALSE,"sockeye"
"ICHFFB","3D9.1C2DD9E171","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 20:03:09","H",158,FALSE,"sockeye"
"ICHFFB","3D9.1C2DD9E171","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 20:03:12","H",158,FALSE,"sockeye"
"LMJ","3D9.1C2DD9E178","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 21:43:09","H",163,FALSE,"sockeye"
"LMJ","3D9.1C2DD9E178","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 21:43:10","H",163,FALSE,"sockeye"
"ICHFFB","3D9.1C2DD9EEE4","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 21:19:33","H",144,FALSE,"sockeye"
"ICHFFB","3D9.1C2DD9EEE4","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 21:19:35","H",144,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 21:55:50","H",160,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 21:55:52","H",160,FALSE,"sockeye"
"MCJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 18:53:23","H",160,FALSE,"sockeye"
"MCJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 18:53:25","H",160,FALSE,"sockeye"
"JDJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-30 11:34:48","H",160,FALSE,"sockeye"
"JDJ","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-30 11:34:49","H",160,FALSE,"sockeye"
"TWX","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-02 12:55:26","H",160,FALSE,"sockeye"
"TWX","3D9.1C2DD9FACC","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-02 12:55:49","H",160,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FAF1","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 20:12:12","H",161,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FAF1","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 20:12:14","H",161,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FB18","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:18:08","H",148,TRUE,"sockeye"
"GOJ","3D9.1C2DD9FB18","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:18:09","H",148,TRUE,"sockeye"
"GOJ","3D9.1C2DD9FB9A","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-01 21:09:37","H",154,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FB9A","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-01 21:09:40","H",154,FALSE,"sockeye"
"LMJ","3D9.1C2DD9FBBE","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-28 04:27:56","H",157,FALSE,"sockeye"
"LMJ","3D9.1C2DD9FBBE","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-28 04:28:43","H",157,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FCDB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:48:41","H",157,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FCDB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:48:43","H",157,FALSE,"sockeye"
"JDJ","3D9.1C2DD9FCDB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 16:36:57","H",157,FALSE,"sockeye"
"JDJ","3D9.1C2DD9FCDB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-26 16:36:58","H",157,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FD31","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:05:46","H",137,FALSE,"sockeye"
"GRJ","3D9.1C2DD9FD31","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 23:05:47","H",137,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FD72","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-01 01:10:01","H",159,FALSE,"sockeye"
"GOJ","3D9.1C2DD9FD72","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-01 01:10:02","H",159,FALSE,"sockeye"
"MCJ","3D9.1C2DD9FD72","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-06 11:55:28","H",159,FALSE,"sockeye"
"MCJ","3D9.1C2DD9FD72","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-06 11:55:33","H",159,FALSE,"sockeye"
"GOJ","3D9.1C2DDA07EB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 08:26:25","H",166,FALSE,"sockeye"
"GOJ","3D9.1C2DDA07EB","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 08:26:28","H",166,FALSE,"sockeye"
"LMJ","3D9.1C2DDA08AA","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 14:42:41","H",159,FALSE,"sockeye"
"LMJ","3D9.1C2DDA08AA","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 14:42:42","H",159,FALSE,"sockeye"
"MCJ","3D9.1C2DDA08AA","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-31 20:01:24","H",159,FALSE,"sockeye"
"MCJ","3D9.1C2DDA08AA","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-31 20:01:27","H",159,FALSE,"sockeye"
"MCJ","3D9.1C2DDA09C9","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-03 21:46:53","H",158,FALSE,"sockeye"
"MCJ","3D9.1C2DDA09C9","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-06-03 21:46:54","H",158,FALSE,"sockeye"
"CBLAIS","3D9.1C2DDA09C9","Summer","REDFLC","Upper Salmon","2012-05-10","Recovery","2013-08-08 00:00:00","H",158,FALSE,"sockeye"
"GRJ","3D9.1C2DDA0A7B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 14:31:09","H",146,FALSE,"sockeye"
"GRJ","3D9.1C2DDA0A7B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-17 14:31:11","H",146,FALSE,"sockeye"
"LMJ","3D9.1C2DDA0A7B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 22:42:21","H",146,FALSE,"sockeye"
"LMJ","3D9.1C2DDA0A7B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-21 23:53:16","H",146,FALSE,"sockeye"
"LMJ","3D9.1C2DDA1803","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-22 20:49:02","H",165,FALSE,"sockeye"
"LMJ","3D9.1C2DDA1803","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-22 21:51:09","H",165,FALSE,"sockeye"
"GOJ","3D9.1C2DDA180D","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-22 20:57:14","H",156,FALSE,"sockeye"
"GOJ","3D9.1C2DDA180D","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-22 20:57:17","H",156,FALSE,"sockeye"
"GOJ","3D9.1C2DDA2463","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 21:59:03","H",168,FALSE,"sockeye"
"GOJ","3D9.1C2DDA2463","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-18 21:59:05","H",168,FALSE,"sockeye"
"LMJ","3D9.1C2DDA249B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 19:35:36","H",157,FALSE,"sockeye"
"LMJ","3D9.1C2DDA249B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-24 19:50:48","H",157,FALSE,"sockeye"
"MCJ","3D9.1C2DDA249B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-31 06:09:34","H",157,FALSE,"sockeye"
"MCJ","3D9.1C2DDA249B","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-31 06:09:35","H",157,FALSE,"sockeye"
"GOJ","3D9.1C2DDA2520","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 13:06:03","H",171,FALSE,"sockeye"
"GOJ","3D9.1C2DDA2520","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-19 13:06:05","H",171,FALSE,"sockeye"
"RICHIS","3D9.1C2DDA2520","Summer","REDFLC","Upper Salmon","2012-05-10","Recovery","2013-08-09 00:00:00","H",171,FALSE,"sockeye"
"BCC","3D9.1C2DDA253A","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-25 04:48:07","H",188,FALSE,"sockeye"
"ESANIS","3D9.1C2DDA253A","Summer","REDFLC","Upper Salmon","2012-05-10","Recovery","2012-11-05 12:00:00","H",188,FALSE,"sockeye"
"GRJ","3D9.1C2DDA2556","Summer","REDFLC","Upper Salmon","2012-05-10","Observation","2012-05-20 21:37:21","H",153,FALSE,"sockeye"
