"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","384.3B239B5760","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 20:58:01","H",NA,FALSE,"sockeye"
"BO4","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 13:13:17","H",NA,FALSE,"sockeye"
"TD2","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 00:41:17","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 03:35:13","H",NA,TRUE,"sockeye"
"BO4","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 13:08:50","H",NA,FALSE,"sockeye"
"TD2","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 00:41:16","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B5FFF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 03:35:14","H",NA,TRUE,"sockeye"
"LMJ","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 21:06:26","H",NA,FALSE,"sockeye"
"BO4","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 18:19:52","H",NA,FALSE,"sockeye"
"TD1","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 16:56:28","H",NA,FALSE,"sockeye"
"TD1","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 16:56:32","H",NA,FALSE,"sockeye"
"BO4","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 18:14:38","H",NA,FALSE,"sockeye"
"LMJ","384.3B239B6197","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 21:06:52","H",NA,TRUE,"sockeye"
"TD1","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-14 09:43:39","H",NA,FALSE,"sockeye"
"BO1","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 18:26:15","H",NA,FALSE,"sockeye"
"TD1","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-14 09:43:30","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 16:31:56","H",NA,TRUE,"sockeye"
"TD2","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 13:22:50","H",NA,FALSE,"sockeye"
"TD1","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 15:37:21","H",NA,FALSE,"sockeye"
"BO1","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 18:26:16","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 16:31:55","H",NA,TRUE,"sockeye"
"TD2","384.3B239B6251","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 13:22:49","H",NA,FALSE,"sockeye"
"MC2","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 10:34:50","H",NA,FALSE,"sockeye"
"TD2","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 18:59:02","H",NA,FALSE,"sockeye"
"BO4","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 14:06:47","H",NA,FALSE,"sockeye"
"BO4","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 14:06:46","H",NA,FALSE,"sockeye"
"TD2","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 18:58:52","H",NA,FALSE,"sockeye"
"MC2","384.3B239B69EF","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 10:34:51","H",NA,FALSE,"sockeye"
"BO4","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:16:27","H",NA,FALSE,"sockeye"
"BO4","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:13:19","H",NA,FALSE,"sockeye"
"BO1","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 09:59:27","H",NA,FALSE,"sockeye"
"GOJ","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 00:48:30","H",NA,TRUE,"sockeye"
"GOJ","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 00:48:31","H",NA,TRUE,"sockeye"
"BO1","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 11:55:51","H",NA,FALSE,"sockeye"
"BO1","384.3B239B6DBB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 11:50:08","H",NA,FALSE,"sockeye"
"BO4","384.3B239B75DD","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 18:31:08","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B75DD","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 22:39:59","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B75DD","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 22:40:02","H",NA,FALSE,"sockeye"
"BO4","384.3B239B75DD","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 18:25:53","H",NA,FALSE,"sockeye"
"BO4","384.3B239B7655","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 18:58:13","H",NA,FALSE,"sockeye"
"BO4","384.3B239B7655","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 18:58:14","H",NA,FALSE,"sockeye"
"TD1","384.3B239B7655","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 10:42:02","H",NA,FALSE,"sockeye"
"TD1","384.3B239B7655","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 10:42:03","H",NA,FALSE,"sockeye"
"TD1","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 16:39:52","H",NA,FALSE,"sockeye"
"BO4","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 12:49:44","H",NA,FALSE,"sockeye"
"BO4","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 12:46:52","H",NA,FALSE,"sockeye"
"TD1","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 16:39:53","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 22:28:30","H",NA,TRUE,"sockeye"
"GRJ","384.3B239B767D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 22:28:40","H",NA,TRUE,"sockeye"
"GRJ","384.3B239B77A6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 19:54:54","H",NA,TRUE,"sockeye"
"BO4","384.3B239B77A6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 09:06:16","H",NA,FALSE,"sockeye"
"BO4","384.3B239B77A6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 09:00:13","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B77A6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 19:54:41","H",NA,TRUE,"sockeye"
"BO1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 10:58:20","H",NA,FALSE,"sockeye"
"BO1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 10:58:19","H",NA,FALSE,"sockeye"
"TD2","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 19:17:23","H",NA,FALSE,"sockeye"
"TD1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 05:37:46","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 22:03:48","H",NA,TRUE,"sockeye"
"TD2","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 02:34:46","H",NA,FALSE,"sockeye"
"TD1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 05:37:45","H",NA,FALSE,"sockeye"
"TD2","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 19:17:24","H",NA,FALSE,"sockeye"
"BO1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 17:29:48","H",NA,FALSE,"sockeye"
"BO1","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 17:29:49","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 22:04:00","H",NA,TRUE,"sockeye"
"TD2","384.3B239B7C2C","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 02:34:47","H",NA,FALSE,"sockeye"
"TD2","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 15:17:21","H",NA,FALSE,"sockeye"
"BO1","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 16:01:34","H",NA,FALSE,"sockeye"
"BO1","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 16:01:35","H",NA,FALSE,"sockeye"
"TD2","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 15:17:20","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 21:11:51","H",NA,TRUE,"sockeye"
"GRJ","384.3B239B866E","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 21:11:50","H",NA,TRUE,"sockeye"
"LMJ","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 06:23:26","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 01:19:15","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 01:19:13","H",NA,FALSE,"sockeye"
"BO4","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 14:57:56","H",NA,FALSE,"sockeye"
"LMJ","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 06:23:27","H",NA,FALSE,"sockeye"
"BO4","384.3B239B8847","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 14:57:57","H",NA,FALSE,"sockeye"
"TD1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-09 11:17:22","H",NA,FALSE,"sockeye"
"TD2","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-28 13:06:44","H",NA,FALSE,"sockeye"
"TD1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-12 12:42:40","H",NA,FALSE,"sockeye"
"BO1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-27 06:04:41","H",NA,FALSE,"sockeye"
"TD1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-12 12:42:39","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 17:32:30","H",NA,TRUE,"sockeye"
"DRM","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-09 23:04:40","H",NA,FALSE,"sockeye"
"BO4","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 05:04:51","H",NA,FALSE,"sockeye"
"TD2","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-28 13:06:45","H",NA,FALSE,"sockeye"
"BO4","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 04:58:22","H",NA,FALSE,"sockeye"
"TD1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-09 11:17:23","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 17:32:29","H",NA,TRUE,"sockeye"
"BO4","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-09-04 02:17:31","H",NA,FALSE,"sockeye"
"BO4","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-09-04 02:17:32","H",NA,FALSE,"sockeye"
"DRM","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-13 20:39:26","H",NA,FALSE,"sockeye"
"BO1","384.3B239B885D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-27 06:00:34","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 12:46:07","H",NA,FALSE,"sockeye"
"ICH","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 19:21:58","H",NA,FALSE,"sockeye"
"GOJ","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-19 01:09:43","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-17 12:46:09","H",NA,FALSE,"sockeye"
"BADGEI","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Recovery","2015-10-05 00:00:00","H",NA,FALSE,"sockeye"
"BO1","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 10:35:41","H",NA,FALSE,"sockeye"
"GOJ","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-19 01:09:42","H",NA,FALSE,"sockeye"
"ICH","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 19:21:59","H",NA,FALSE,"sockeye"
"TD2","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 18:51:43","H",NA,FALSE,"sockeye"
"MC2","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 10:04:13","H",NA,FALSE,"sockeye"
"MC2","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 10:04:10","H",NA,FALSE,"sockeye"
"BO1","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 10:38:32","H",NA,FALSE,"sockeye"
"TD2","384.3B239B93D6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 18:51:44","H",NA,FALSE,"sockeye"
"TD2","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 00:57:44","H",NA,FALSE,"sockeye"
"BO1","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 13:19:10","H",NA,FALSE,"sockeye"
"TD2","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 00:57:45","H",NA,FALSE,"sockeye"
"GOJ","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 23:19:37","H",NA,FALSE,"sockeye"
"BO1","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 13:19:09","H",NA,FALSE,"sockeye"
"GOJ","384.3B239B9EB1","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 23:19:34","H",NA,FALSE,"sockeye"
"TD2","384.3B239B9F1A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 18:55:56","H",NA,FALSE,"sockeye"
"TD2","384.3B239B9F1A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 18:55:55","H",NA,FALSE,"sockeye"
"BO1","384.3B239B9F1A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 12:40:40","H",NA,FALSE,"sockeye"
"BO1","384.3B239B9F1A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 12:40:41","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 06:12:46","H",NA,TRUE,"sockeye"
"TD1","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-15 04:25:46","H",NA,FALSE,"sockeye"
"BO4","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-12 12:23:33","H",NA,FALSE,"sockeye"
"GRJ","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 06:12:47","H",NA,TRUE,"sockeye"
"BO4","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-12 12:23:32","H",NA,FALSE,"sockeye"
"TD1","384.3B239B9F4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-15 04:25:47","H",NA,FALSE,"sockeye"
"BO1","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 03:54:12","H",NA,FALSE,"sockeye"
"GRJ","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:16:09","H",NA,TRUE,"sockeye"
"BO1","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-10 06:32:14","H",NA,FALSE,"sockeye"
"GRJ","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:16:23","H",NA,TRUE,"sockeye"
"TD2","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 19:06:26","H",NA,FALSE,"sockeye"
"TD2","384.3B239BA343","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 19:06:25","H",NA,FALSE,"sockeye"
"GRA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 18:22:22","H",NA,FALSE,"sockeye"
"MC2","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 20:01:14","H",NA,FALSE,"sockeye"
"MC1","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 19:57:51","H",NA,FALSE,"sockeye"
"BO4","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 17:45:45","H",NA,FALSE,"sockeye"
"LMA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 10:29:45","H",NA,FALSE,"sockeye"
"SAWT","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Recapture","2015-08-20 08:21:00","H",NA,FALSE,"sockeye"
"GRA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 18:22:23","H",NA,FALSE,"sockeye"
"TD2","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-20 19:48:26","H",NA,FALSE,"sockeye"
"TD2","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-20 19:48:27","H",NA,FALSE,"sockeye"
"BO4","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 17:45:44","H",NA,FALSE,"sockeye"
"GOA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 15:10:31","H",NA,FALSE,"sockeye"
"GOA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:47:35","H",NA,FALSE,"sockeye"
"ICH","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 18:49:37","H",NA,FALSE,"sockeye"
"MC2","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 20:01:15","H",NA,FALSE,"sockeye"
"LMA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 10:28:28","H",NA,FALSE,"sockeye"
"GOA","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:47:33","H",NA,FALSE,"sockeye"
"ICH","384.3B239BABF4","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 18:49:05","H",NA,FALSE,"sockeye"
"GRJ","384.3B239BAD64","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 23:03:35","H",NA,TRUE,"sockeye"
"BO4","384.3B239BAD64","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 04:25:12","H",NA,FALSE,"sockeye"
"GRJ","384.3B239BAD64","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 23:03:23","H",NA,TRUE,"sockeye"
"BO4","384.3B239BAD64","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 04:25:13","H",NA,FALSE,"sockeye"
"DRM","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-19 13:20:26","H",NA,FALSE,"sockeye"
"BO4","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 13:02:53","H",NA,FALSE,"sockeye"
"DRM","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-20 04:23:11","H",NA,FALSE,"sockeye"
"BO1","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 18:01:57","H",NA,FALSE,"sockeye"
"BO1","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 18:01:58","H",NA,FALSE,"sockeye"
"SHERFT","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Recapture","2015-07-01 06:00:00","H",NA,FALSE,"sockeye"
"TD2","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:38:52","H",NA,FALSE,"sockeye"
"BCC","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 03:18:06","H",NA,FALSE,"sockeye"
"BO4","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-01 12:53:54","H",NA,FALSE,"sockeye"
"BO4","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-08-01 12:53:55","H",NA,FALSE,"sockeye"
"BCC","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 19:29:13","H",NA,FALSE,"sockeye"
"TD2","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:38:51","H",NA,FALSE,"sockeye"
"GOJ","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:29:57","H",NA,TRUE,"sockeye"
"GOJ","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:29:52","H",NA,FALSE,"sockeye"
"BO4","384.3B239BAF80","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-29 17:36:31","H",NA,FALSE,"sockeye"
